state,year,month,TMAX,TMIN,PRCP,SNOW,SNWD
FL,2016,9,29.4,23.3,86,0,0
FL,2016,10,28.3,12.2,0,0,0
FL,2016,10,29.4,22.8,66,0,0
FL,2016,12,27.2,16.1,0,0,0
FL,2016,12,28.3,8.9,348,0,0
FL,2016,12,30.0,21.7,0,0,0
GA,2015,2,15.6,-0.6000000000000001,0,0,0
GA,2015,2,10.0,-3.9,0,0,0
GA,2015,6,31.7,20.0,3,0,0
GA,2015,6,30.0,17.8,58,0,0
GA,2015,7,37.2,23.3,0,0,0
GA,2015,7,32.8,24.4,13,0,0
GA,2015,9,33.3,19.4,8,0,0
GA,2015,9,27.2,22.8,46,0,0
GA,2015,11,19.4,2.2,0,0,0
GA,2015,12,21.7,14.4,0,0,0
GA,2016,1,17.2,7.8,84,0,0
GA,2016,1,18.3,3.3,0,3,0
GA,2016,2,21.7,7.8,0,0,0
GA,2016,2,18.9,8.3,0,0,0
GA,2016,3,22.8,2.2,287,0,0
GA,2016,3,21.7,5.0,0,0,0
GA,2016,3,25.6,3.9,94,0,0
GA,2016,4,21.7,15.6,404,0,0
GA,2016,4,19.4,3.9,272,0,0
GA,2016,4,18.3,15.0,234,0,0
GA,2016,5,12.2,5.6,5,0,0
GA,2016,5,20.6,8.3,41,0,0
GA,2016,6,31.7,18.9,13,0,0
GA,2016,6,33.9,18.9,0,0,0
GA,2016,7,33.3,22.2,0,0,0
GA,2016,7,37.2,22.8,0,0,0
GA,2016,7,32.8,18.3,0,0,0
GA,2016,7,32.2,20.0,0,0,0
GA,2016,7,33.3,19.4,0,0,0
GA,2016,8,32.8,21.7,41,0,0
GA,2016,8,35.6,22.2,0,0,0
GA,2016,8,34.4,23.3,41,0,0
GA,2016,8,33.3,21.1,25,0,0
GA,2016,9,33.3,22.8,0,0,0
GA,2016,10,27.8,9.4,0,0,0
GA,2016,11,31.1,12.2,0,0,0
GA,2016,11,30.0,12.2,0,0,0
GA,2016,12,13.9,2.8,0,0,0
GA,2016,12,21.7,5.6,274,0,0
GA,2016,12,25.0,7.2,43,0,0
GU,2016,3,29.4,23.3,0,0,0
HI,2015,1,23.3,15.0,0,0,0
HI,2015,4,27.2,20.0,18,0,0
HI,2016,10,28.9,23.9,15,0,0
IA,2015,1,-9.4,-21.1,0,0,51
IA,2015,1,-5.6,-17.8,0,0,0
IA,2015,1,-10.6,-23.3,0,0,76
IA,2015,2,1.1,-5.0,203,140,152
IA,2015,2,3.3,-1.7000000000000002,320,122,127
IA,2015,3,-8.3,-15.6,0,0,102
IA,2015,3,-10.0,-30.0,0,0,229
IA,2015,3,-2.8,-15.6,0,18,25
IA,2015,3,-9.4,-22.2,0,0,127
IA,2015,4,27.2,0.6000000000000001,84,0,0
IA,2015,4,23.9,-1.1,0,0,0
IA,2015,4,18.3,3.3,0,0,0
IA,2015,4,21.7,2.8,0,0,0
IA,2015,5,21.1,6.1,0,0,0
IA,2015,5,21.7,15.0,3,0,0
IA,2015,7,26.7,17.2,30,0,0
IA,2015,7,34.4,15.0,0,0,0
IA,2015,7,26.7,17.2,508,0,0
IA,2015,7,27.8,13.3,0,0,0
IA,2015,7,24.4,16.1,0,0,0
IA,2015,7,27.2,20.6,0,0,0
IA,2015,7,30.6,20.6,0,0,0
IA,2015,7,21.7,16.1,3,0,0
IA,2015,7,25.6,15.0,0,0,0
IA,2015,7,26.7,16.1,0,0,0
IA,2015,8,30.6,18.3,0,0,0
IA,2015,8,29.4,15.6,0,0,0
IA,2015,9,30.0,16.1,0,0,0
IA,2015,9,30.6,7.2,0,0,0
IA,2015,9,27.2,15.6,0,0,0
IA,2015,9,27.2,17.2,0,0,0
IA,2015,10,18.9,3.9,0,0,0
IA,2015,10,17.2,6.1,0,0,0
IA,2015,10,17.8,3.3,0,0,0
IA,2015,10,21.7,7.2,0,0,0
IA,2015,10,20.0,6.7,0,0,0
IA,2015,10,21.7,2.8,0,0,0
IA,2015,11,14.4,5.0,0,0,0
IA,2015,11,13.9,5.6,0,0,0
IA,2015,11,16.1,3.3,0,0,0
IA,2015,11,17.2,6.7,53,0,0
IA,2015,12,0.0,-5.0,109,25,25
IA,2016,1,-5.6,-10.0,0,0,152
IA,2016,1,-6.1,-10.6,0,0,127
IA,2016,1,-4.4,-8.3,0,0,0
IA,2016,1,-5.0,-11.7,0,0,279
IA,2016,1,-3.3,-12.8,0,0,51
IA,2016,1,-5.6,-13.3,0,0,254
IA,2016,2,7.2,-11.1,0,127,152
IA,2016,2,3.9,-4.4,0,0,51
IA,2016,2,2.8,-3.9,0,0,25
IA,2016,3,1.7000000000000002,-8.9,25,51,51
IA,2016,3,0.0,-8.2,3,0,30
IA,2016,4,10.6,2.2,132,0,0
IA,2016,4,10.0,2.8,109,0,0
IA,2016,5,29.4,8.9,0,0,0
IA,2016,5,31.1,11.7,20,0,0
IA,2016,5,9.4,11.1,211,0,0
IA,2016,5,31.7,13.3,23,0,0
IA,2016,5,27.8,11.1,0,0,0
IA,2016,5,8.3,8.3,254,0,0
IA,2016,5,21.1,3.9,130,0,0
IA,2016,5,21.7,6.1,0,0,0
IA,2016,7,26.1,15.0,193,0,0
IA,2016,7,26.7,18.9,137,0,0
IA,2016,7,28.3,11.7,8,0,0
IA,2016,7,32.2,16.1,274,0,0
IA,2016,7,30.6,22.8,0,0,0
IA,2016,8,27.8,16.7,0,0,0
IA,2016,8,29.4,15.6,20,0,0
IA,2016,8,27.8,15.0,0,0,0
IA,2016,8,27.2,18.3,0,0,0
IA,2016,9,27.2,13.3,0,0,0
IA,2016,9,24.4,12.8,384,0,0
IA,2016,9,25.6,13.9,0,0,0
IA,2016,9,24.4,11.1,0,0,0
IA,2016,10,18.9,13.9,0,0,0
IA,2016,10,23.3,8.3,0,0,0
IA,2016,10,19.4,10.0,5,0,0
IA,2016,11,21.1,7.8,0,0,0
IA,2016,11,17.2,-8.3,0,0,0
IA,2016,11,21.1,11.1,0,0,0
IA,2016,12,1.7000000000000002,0.6000000000000001,18,0,0
IA,2016,12,0.6000000000000001,-1.1,0,0,0
IA,2016,12,0.6000000000000001,-1.1,0,0,0
IA,2016,12,3.9,1.1,0,0,0
IA,2016,12,10.0,0.6000000000000001,0,0,0
IA,2016,12,1.1,-1.1,10,0,0
IA,2016,12,3.3,1.1,0,0,0
IA,2016,12,2.8,1.1,0,0,0
ID,2015,1,-16.1,-25.0,0,0,559
ID,2015,1,-7.8,-16.1,0,0,76
ID,2015,1,-13.9,-24.4,0,0,127
ID,2015,1,-4.4,-25.6,0,0,76
ID,2015,2,7.2,-7.2,0,0,0
ID,2015,3,6.7,-11.7,0,5,0
ID,2015,4,13.3,3.9,178,0,0
ID,2015,4,21.7,0.6000000000000001,0,0,0
ID,2015,4,17.2,-1.1,0,0,0
ID,2015,4,17.8,1.1,0,0,0
ID,2015,4,19.4,-3.9,25,0,0
ID,2015,5,21.7,-0.6000000000000001,3,0,0
ID,2015,5,16.1,-1.1,0,0,0
ID,2015,5,17.8,-2.2,0,0,0
ID,2015,6,29.4,12.8,53,0,0
ID,2015,6,32.2,12.8,8,0,0
ID,2015,6,29.4,15.6,3,0,0
ID,2015,6,27.8,14.4,0,0,0
ID,2015,7,25.0,11.1,0,0,0
ID,2015,7,25.6,7.8,15,0,0
ID,2015,7,35.0,4.4,0,0,0
ID,2015,8,35.0,7.2,0,0,0
ID,2015,8,36.7,9.4,0,0,0
ID,2015,8,33.3,7.2,0,0,0
ID,2015,9,28.3,10.0,0,0,0
ID,2015,9,28.3,2.2,0,0,0
ID,2015,9,29.4,12.2,0,0,0
ID,2015,9,27.2,2.8,0,0,0
ID,2015,10,25.6,3.3,0,0,0
ID,2015,10,18.9,8.3,0,0,0
ID,2015,10,26.7,5.6,0,0,0
ID,2015,11,1.7000000000000002,-7.8,0,0,0
ID,2015,11,8.9,-7.2,0,0,0
ID,2015,12,-4.4,-18.3,0,0,203
ID,2015,12,-1.1,-10.6,0,0,0
ID,2015,12,-2.8,-16.1,0,0,51
ID,2015,12,0.6000000000000001,-8.3,0,0,0
ID,2016,1,-13.3,-28.9,0,0,254
ID,2016,1,-3.9,-18.9,0,0,330
ID,2016,1,-2.2,-10.0,0,0,152
ID,2016,1,-14.4,-30.6,0,0,254
ID,2016,2,5.0,-6.1,0,0,0
ID,2016,3,5.6,-10.0,0,0,76
ID,2016,3,8.9,-4.4,0,0,0
ID,2016,3,8.9,-1.1,0,0,0
ID,2016,3,13.9,-3.3,0,0,0
ID,2016,4,15.6,-2.7,0,0,0
ID,2016,4,21.1,2.8,0,0,0
ID,2016,4,19.4,1.7000000000000002,0,0,0
ID,2016,5,25.6,5.0,3,0,0
ID,2016,5,16.7,4.4,0,0,0
ID,2016,6,22.8,7.2,0,0,0
ID,2016,6,23.9,3.3,0,0,0
ID,2016,6,27.8,2.8,0,0,0
ID,2016,6,26.1,7.2,0,0,0
ID,2016,6,24.4,2.2,0,0,0
ID,2016,7,30.0,7.2,0,0,0
ID,2016,9,16.1,-0.6000000000000001,0,0,0
ID,2016,9,17.8,11.1,0,0,0
ID,2016,9,31.7,11.1,193,0,0
ID,2016,10,28.3,6.7,0,0,0
ID,2016,10,25.0,0.0,109,0,0
ID,2016,11,11.7,1.7000000000000002,0,0,0
ID,2016,11,3.9,0.0,0,114,152
ID,2016,11,10.6,-9.4,0,0,0
ID,2016,11,9.4,2.8,3,0,0
ID,2016,11,8.3,-3.3,0,0,0
ID,2016,11,15.6,-1.1,0,0,0
ID,2016,12,-1.7000000000000002,-8.9,0,0,127
ID,2016,12,1.7000000000000002,0.0,51,0,0
IL,2015,1,0.0,-7.7,0,0,0
IL,2015,1,10.0,-16.1,0,0,76
IL,2015,1,-4.4,-12.8,0,0,0
IL,2015,1,-1.7000000000000002,-9.4,53,0,0
IL,2015,1,-3.9,-13.9,0,0,0
IL,2015,2,0.6000000000000001,-8.9,117,51,51
IL,2015,2,3.3,-3.3,43,15,0
IL,2015,2,-0.5,-7.1,221,411,100
IL,2015,2,3.3,-3.9,183,81,76
IL,2015,2,2.8,-0.6000000000000001,76,8,0
IL,2015,2,3.3,-12.2,0,130,127
IL,2015,3,-7.8,-19.4,0,102,102
IL,2015,3,-8.9,-16.7,0,0,127
IL,2015,4,18.9,0.6000000000000001,0,0,0
IL,2015,4,20.0,2.8,0,0,0
IL,2015,4,20.0,6.1,0,0,0
IL,2015,4,20.0,3.3,0,0,0
IL,2015,4,18.9,5.0,0,0,0
IL,2015,4,20.0,3.3,0,0,0
IL,2015,4,22.8,5.0,0,0,0
IL,2015,5,21.1,16.7,0,0,0
IL,2015,5,29.4,2.2,3,0,0
IL,2015,5,30.6,2.8,0,0,0
IL,2015,6,19.4,14.4,0,0,0
IL,2015,6,16.1,6.1,0,0,0
IL,2015,6,15.0,11.1,8,0,0
IL,2015,8,31.1,14.4,0,0,0
IL,2015,8,31.1,16.1,0,0,0
IL,2015,8,30.0,17.2,0,0,0
IL,2015,8,32.2,19.4,0,0,0
IL,2015,9,32.8,21.7,0,0,0
IL,2015,9,18.9,20.6,0,0,0
IL,2015,10,18.3,6.7,0,0,0
IL,2015,10,19.4,5.0,0,0,0
IL,2015,10,22.2,6.1,0,0,0
IL,2015,11,16.7,3.9,0,0,0
IL,2015,11,12.8,9.4,399,0,0
IL,2015,11,18.9,7.2,229,0,0
IL,2015,11,10.6,3.9,66,0,0
IL,2015,12,8.9,5.0,13,0,0
IL,2015,12,5.0,1.1,99,0,0
IL,2015,12,6.7,1.1,76,0,0
IL,2016,1,-0.6000000000000001,-3.9,0,0,0
IL,2016,1,0.0,-4.4,0,0,0
IL,2016,1,8.3,-1.1,0,0,0
IL,2016,1,2.2,-1.7000000000000002,0,25,25
IL,2016,1,2.2,-3.9,0,0,0
IL,2016,1,2.2,-4.9,0,0,0
IL,2016,1,5.0,-2.1,0,0,0
IL,2016,1,-0.6000000000000001,-3.9,0,0,0
IL,2016,2,6.7,-1.7000000000000002,0,0,0
IL,2016,3,12.2,-1.6,33,0,0
IL,2016,3,4.4,0.6000000000000001,0,0,0
IL,2016,3,13.9,-1.7000000000000002,66,0,0
IL,2016,3,2.8,-0.6000000000000001,0,0,0
IL,2016,3,18.9,-8.3,38,0,0
IL,2016,4,21.7,5.6,15,0,0
IL,2016,4,21.7,5.6,81,0,0
IL,2016,4,15.0,3.9,3,0,0
IL,2016,5,28.3,11.1,178,0,0
IL,2016,5,17.8,13.9,28,0,0
IL,2016,5,27.8,10.0,0,0,0
IL,2016,5,22.8,15.6,0,0,0
IL,2016,6,27.8,18.9,18,0,0
IL,2016,6,29.4,17.2,0,0,0
IL,2016,7,22.8,17.8,0,0,0
IL,2016,7,31.1,20.6,0,0,0
IL,2016,8,28.3,16.7,5,0,0
IL,2016,8,29.4,18.9,0,0,0
IL,2016,8,30.0,19.4,0,0,0
IL,2016,9,26.7,14.4,0,0,0
IL,2016,10,18.3,15.0,401,0,0
IL,2016,10,19.4,13.9,33,0,0
IL,2016,10,20.0,15.6,13,0,0
IL,2016,10,18.3,13.9,0,0,0
IL,2016,11,6.1,14.4,0,0,0
IL,2016,11,16.7,2.8,0,0,0
IL,2016,12,7.8,-2.1,0,0,0
IL,2016,12,6.1,0.6000000000000001,0,0,0
IL,2016,12,9.4,0.0,0,0,0
IL,2016,12,3.9,2.2,0,0,0
IL,2016,12,5.0,-1.7000000000000002,0,0,0
IL,2016,12,1.7000000000000002,-0.6000000000000001,0,0,0
IL,2016,12,2.2,0.0,0,0,0
IN,2015,1,5.6,-5.5,0,0,0
IN,2015,1,-6.1,-11.7,0,0,0
IN,2015,1,1.7000000000000002,-7.8,0,0,0
IN,2015,1,-1.6,-9.3,0,0,0
IN,2015,2,2.8,-2.2,173,127,102
IN,2015,2,2.2,-13.9,0,241,254
IN,2015,2,5.6,1.1,107,0,0
IN,2015,2,3.3,-3.9,122,89,102
IN,2015,3,-5.6,-19.4,94,0,229
IN,2015,3,0.6000000000000001,-10.0,0,0,102
IN,2015,3,-1.7000000000000002,-15.6,71,0,51
IN,2015,3,-4.3,-18.2,0,0,0
IN,2015,4,11.7,1.7000000000000002,0,0,0
IN,2015,5,30.0,2.8,0,0,0
IN,2015,5,29.4,2.2,0,0,0
IN,2015,6,13.3,10.6,0,0,0
IN,2015,7,31.1,20.0,0,0,0
IN,2015,7,28.3,16.1,89,0,0
IN,2015,8,30.0,14.4,0,0,0
IN,2015,9,30.0,19.4,0,0,0
IN,2015,9,32.8,19.4,0,0,0
IN,2015,9,28.3,17.2,0,0,0
IN,2015,9,20.6,17.8,0,0,0
IN,2015,11,13.3,1.1,0,0,0
IN,2015,11,13.9,2.8,0,0,0
IN,2015,12,6.7,0.0,18,0,0
IN,2015,12,7.8,0.6000000000000001,33,0,0
IN,2016,1,-1.1,-4.4,0,0,0
IN,2016,1,-2.2,-6.1,0,0,0
IN,2016,1,1.7000000000000002,-1.1,0,0,0
IN,2016,2,13.3,1.7000000000000002,10,0,0
IN,2016,2,13.9,1.7000000000000002,10,0,0
IN,2016,2,13.3,1.1,33,0,0
IN,2016,2,18.9,4.4,0,0,0
IN,2016,2,15.0,-1.7000000000000002,8,0,0
IN,2016,3,1.7000000000000002,-6.7,58,76,51
IN,2016,4,18.9,6.7,140,0,0
IN,2016,5,23.3,7.2,46,0,0
IN,2016,5,17.8,10.0,188,0,0
IN,2016,5,30.6,11.7,0,0,0
IN,2016,6,31.1,17.8,41,0,0
IN,2016,6,30.6,17.8,5,0,0
IN,2016,6,30.0,16.7,0,0,0
IN,2016,6,30.6,20.0,0,0,0
IN,2016,6,30.6,16.7,0,0,0
IN,2016,6,31.1,15.6,0,0,0
IN,2016,6,30.0,15.6,51,0,0
IN,2016,6,25.6,18.3,5,0,0
IN,2016,7,24.4,10.6,0,0,0
IN,2016,7,31.1,18.3,0,0,0
IN,2016,7,26.1,16.1,3,0,0
IN,2016,8,27.5,19.9,23,0,0
IN,2016,10,18.9,13.9,206,0,0
IN,2016,10,17.2,11.7,0,0,0
IN,2016,10,18.3,13.9,168,0,0
IN,2016,10,18.3,11.1,107,0,0
IN,2016,10,20.6,10.6,0,0,0
IN,2016,11,2.2,-0.6000000000000001,0,0,0
IN,2016,12,3.9,1.1,0,0,0
IN,2016,12,10.0,1.7000000000000002,0,0,0
IN,2016,12,10.0,2.2,0,0,0
KS,2015,1,-8.3,-14.4,0,0,25
KS,2015,1,-6.7,-13.3,0,0,0
KS,2015,1,3.3,-10.6,0,152,152
KS,2015,1,-6.1,-15.6,0,0,0
KS,2015,1,-10.0,-19.4,0,0,76
KS,2015,1,-7.2,-17.2,0,0,0
KS,2015,1,-5.6,-11.7,0,0,0
KS,2015,2,5.0,0.0,119,0,0
KS,2015,2,4.4,0.6000000000000001,251,0,0
KS,2015,2,4.4,1.1,259,0,0
KS,2015,2,1.1,-12.8,64,10,0
KS,2015,3,0.6000000000000001,-12.8,0,51,0
KS,2015,3,-1.7000000000000002,-11.7,0,0,51
KS,2015,3,-3.9,-8.3,64,0,0
KS,2015,3,-6.1,-12.8,0,0,0
KS,2015,4,30.6,10.0,0,0,0
KS,2015,4,26.1,5.6,0,0,0
KS,2015,4,27.8,6.1,8,0,0
KS,2015,4,27.2,7.8,0,0,0
KS,2015,4,25.0,7.8,0,0,0
KS,2015,5,24.4,13.9,0,0,0
KS,2015,5,25.6,7.8,0,0,0
KS,2015,5,25.0,11.1,0,0,0
KS,2015,6,22.2,13.3,15,0,0
KS,2015,7,33.3,18.9,0,0,0
KS,2015,7,33.9,20.6,0,0,0
KS,2015,7,36.1,21.1,0,0,0
KS,2015,7,32.8,20.6,15,0,0
KS,2015,8,32.8,20.0,0,0,0
KS,2015,8,34.4,17.8,0,0,0
KS,2015,8,35.0,20.0,0,0,0
KS,2015,8,36.7,19.4,0,0,0
KS,2015,8,34.4,20.0,0,0,0
KS,2015,8,30.0,20.0,0,0,0
KS,2015,8,34.4,19.4,0,0,0
KS,2015,9,31.7,16.1,0,0,0
KS,2015,9,36.1,15.0,15,0,0
KS,2015,9,36.1,12.2,0,0,0
KS,2015,10,22.8,6.7,0,0,0
KS,2015,10,20.6,12.2,0,0,0
KS,2015,10,24.4,10.0,0,0,0
KS,2015,10,22.8,8.9,0,0,0
KS,2015,10,23.3,7.8,0,0,0
KS,2015,11,12.8,4.4,84,0,0
KS,2015,11,13.3,3.3,0,0,0
KS,2015,12,0.0,-3.9,0,0,25
KS,2015,12,5.0,-1.7000000000000002,0,0,0
KS,2015,12,3.3,-2.8,10,0,0
KS,2016,1,2.2,-8.9,0,0,0
KS,2016,1,1.1,-10.6,0,0,0
KS,2016,1,3.9,-5.0,0,0,0
KS,2016,2,13.3,1.7000000000000002,0,0,0
KS,2016,2,8.3,-1.1,0,0,0
KS,2016,2,11.1,-1.7000000000000002,0,0,0
KS,2016,2,13.9,5.0,0,0,0
KS,2016,3,17.2,-1.7000000000000002,0,0,0
KS,2016,3,13.9,-1.7000000000000002,0,0,0
KS,2016,3,17.2,0.6000000000000001,0,0,0
KS,2016,4,11.1,-3.3,0,0,0
KS,2016,4,17.8,1.1,0,0,0
KS,2016,4,16.7,-1.7000000000000002,0,0,0
KS,2016,4,13.9,0.0,0,0,0
KS,2016,4,12.8,-2.2,0,0,0
KS,2016,5,10.0,5.0,0,0,0
KS,2016,6,23.3,13.3,0,0,0
KS,2016,6,25.0,15.6,0,0,0
KS,2016,7,28.3,20.0,0,0,0
KS,2016,7,31.7,19.4,206,0,0
KS,2016,8,37.2,20.0,0,0,0
KS,2016,8,35.0,23.9,0,0,0
KS,2016,8,36.7,22.8,0,0,0
KS,2016,8,38.9,20.0,0,0,0
KS,2016,8,28.9,20.0,43,0,0
KS,2016,9,28.9,15.6,15,0,0
KS,2016,9,26.7,17.2,10,0,0
KS,2016,10,26.7,6.1,0,0,0
KS,2016,10,21.7,10.0,0,0,0
KS,2016,10,24.4,6.7,0,0,0
KS,2016,10,26.7,5.6,0,0,0
KS,2016,10,27.2,2.2,0,0,0
KS,2016,10,22.8,7.2,0,0,0
KS,2016,11,32.8,11.1,0,0,0
KS,2016,11,13.9,12.8,0,0,0
KS,2016,11,12.2,-5.0,0,0,0
KS,2016,12,9.4,-3.3,0,0,0
KS,2016,12,7.8,-3.3,0,0,0
KS,2016,12,8.3,-7.2,0,0,0
KS,2016,12,11.1,-6.7,0,0,0
KS,2016,12,6.1,-4.4,0,0,0
KS,2016,12,7.8,-7.8,0,0,0
KS,2016,12,9.4,-7.8,0,0,0
KS,2016,12,2.2,-5.0,0,0,0
KY,2015,1,0.0,-7.2,0,0,0
KY,2015,1,3.9,-6.0,3,0,0
KY,2015,2,10.6,1.1,180,0,0
KY,2015,3,2.2,-3.9,483,315,305
KY,2015,6,16.7,11.7,231,0,0
KY,2015,6,17.8,13.9,43,0,0
KY,2015,8,32.8,18.3,0,0,0
KY,2015,9,22.8,15.0,0,0,0
KY,2015,9,25.0,20.0,0,0,0
KY,2015,11,19.4,2.2,0,0,0
KY,2015,12,15.6,8.3,170,0,0
KY,2015,12,13.3,4.4,107,0,0
KY,2015,12,13.3,5.6,376,0,0
KY,2016,1,3.9,-0.6000000000000001,0,0,0
KY,2016,2,13.9,6.7,0,0,0
KY,2016,2,20.6,7.8,119,0,0
KY,2016,2,16.1,5.6,175,0,0
KY,2016,3,26.7,-1.7000000000000002,10,0,0
KY,2016,3,5.0,-0.6000000000000001,13,0,0
KY,2016,4,16.7,-2.8,145,0,0
KY,2016,5,20.0,7.2,79,0,0
KY,2016,5,20.0,3.3,0,0,0
KY,2016,6,30.6,18.9,0,0,0
KY,2016,6,31.1,15.0,0,0,0
KY,2016,6,30.0,17.8,0,0,0
KY,2016,7,29.4,18.3,0,0,0
KY,2016,8,28.9,20.6,124,0,0
KY,2016,8,34.4,20.0,0,0,0
KY,2016,9,31.7,16.1,0,0,0
KY,2016,9,29.4,15.0,8,0,0
KY,2016,9,32.2,15.6,0,0,0
KY,2016,10,17.2,7.8,0,0,0
KY,2016,10,20.6,13.9,0,0,0
KY,2016,11,29.4,15.6,0,0,0
KY,2016,11,5.0,11.7,0,0,0
KY,2016,12,15.0,2.2,20,0,0
KY,2016,12,15.6,0.0,394,0,0
LA,2015,1,3.3,-1.7000000000000002,51,0,0
LA,2015,1,4.4,-0.6000000000000001,25,0,0
LA,2015,2,22.8,0.6000000000000001,0,0,0
LA,2015,2,23.9,14.4,18,0,0
LA,2015,3,27.2,-3.3,0,0,0
LA,2015,3,1.7000000000000002,-0.6000000000000001,0,0,0
LA,2015,5,29.4,12.2,0,0,0
LA,2015,6,27.8,20.0,0,0,0
LA,2015,8,34.4,22.8,0,0,0
LA,2015,9,25.6,14.4,0,0,0
LA,2015,9,30.6,22.8,0,0,0
LA,2015,9,27.2,12.2,0,0,0
LA,2015,11,19.4,10.6,0,0,0
LA,2015,11,19.4,10.0,25,0,0
LA,2015,11,17.2,11.1,66,0,0
LA,2015,12,17.2,11.1,84,0,0
LA,2016,1,7.8,4.4,0,0,0
LA,2016,4,28.9,13.3,0,0,0
LA,2016,4,29.4,12.8,5,0,0
LA,2016,5,24.4,11.7,0,0,0
LA,2016,5,27.8,15.6,1300,0,0
LA,2016,5,26.7,11.1,0,0,0
LA,2016,6,29.4,20.0,5,0,0
LA,2016,7,32.8,23.9,112,0,0
LA,2016,8,30.0,21.7,38,0,0
LA,2016,10,27.2,11.7,0,0,0
MA,2015,2,-1.0,-11.0,0,0,0
MA,2015,2,0.0,-17.2,0,0,559
MA,2015,2,-7.8,-13.3,0,0,457
MA,2015,4,10.6,-5.0,0,0,25
MA,2015,5,13.9,4.4,0,0,0
MA,2015,5,15.0,6.1,0,0,0
MA,2015,5,17.8,5.6,0,0,0
MA,2015,7,29.4,13.9,0,0,0
MA,2015,7,27.2,12.2,0,0,0
MA,2015,7,28.9,16.7,0,0,0
MA,2015,8,29.4,14.4,0,0,0
MA,2015,8,31.7,18.3,0,0,0
MA,2015,10,16.7,11.7,406,0,0
MA,2015,10,22.2,13.3,488,0,0
MA,2015,10,20.6,10.0,290,0,0
MA,2015,10,21.7,7.8,386,0,0
MA,2015,10,23.9,12.8,343,0,0
MA,2015,11,12.8,-3.3,0,0,0
MA,2015,12,4.4,-3.3,0,0,0
MA,2015,12,5.6,-6.7,0,0,0
MA,2016,1,3.3,0.0,0,0,0
MA,2016,1,1.7000000000000002,-2.7,0,0,0
MA,2016,1,5.6,0.6000000000000001,0,0,0
MA,2016,3,11.1,3.3,0,0,0
MA,2016,3,1.1,-4.4,0,0,0
MA,2016,5,15.6,2.8,0,0,0
MA,2016,6,28.9,17.2,0,0,0
MA,2016,6,31.1,12.8,0,0,0
MA,2016,7,22.2,11.7,0,0,0
MA,2016,8,22.2,17.8,20,0,0
MA,2016,10,16.7,12.8,368,0,0
MA,2016,11,10.6,-1.7000000000000002,0,0,0
MA,2016,11,6.1,-4.4,0,76,152
MB,2015,1,-19.0,-21.5,0,0,220
MB,2015,8,23.0,14.0,0,0,0
MB,2015,10,18.0,5.0,0,0,0
MB,2015,12,4.0,-13.0,0,0,0
MB,2016,1,-3.0,-9.5,0,0,350
MB,2016,2,-4.0,-7.0,0,0,30
MB,2016,2,-6.0,-13.5,0,0,320
MB,2016,3,-1.4,-6.4,2,0,110
MB,2016,9,29.5,12.0,0,0,0
MB,2016,9,23.0,7.5,0,0,0
MD,2015,1,1.7000000000000002,-5.0,0,25,25
MD,2015,2,-2.2,-9.4,0,0,0
MD,2015,2,-2.8,-13.9,0,0,203
MD,2015,3,2.8,-20.6,38,102,330
MD,2015,5,23.3,14.4,5,0,0
MD,2015,9,31.7,18.9,0,0,0
MD,2016,2,13.9,-0.6000000000000001,0,25,229
MD,2016,3,19.4,-4.4,0,0,0
MD,2016,5,11.7,8.9,33,0,0
MD,2016,5,15.6,11.7,74,0,0
MD,2016,6,28.3,17.2,10,0,0
MD,2016,8,33.9,23.3,0,0,0
MD,2016,9,33.9,17.8,18,0,0
MD,2016,10,15.6,12.8,119,0,0
MD,2016,11,12.2,3.9,0,0,0
ME,2015,3,-3.9,-17.8,0,0,584
ME,2015,3,3.9,-8.9,0,0,787
ME,2015,4,5.0,-8.9,0,0,406
ME,2015,4,4.4,-10.0,0,0,127
ME,2015,4,1.1,-8.3,0,0,381
ME,2015,5,13.3,6.7,0,0,0
ME,2015,5,17.8,2.8,0,0,0
ME,2015,6,17.8,8.9,229,0,0
ME,2015,7,25.0,14.4,0,0,0
ME,2015,8,25.6,12.2,0,0,0
ME,2015,8,27.8,11.7,0,0,0
ME,2015,9,25.6,13.3,3,0,0
ME,2015,9,28.9,12.2,0,0,0
ME,2015,9,23.9,12.2,0,0,0
ME,2015,9,22.2,12.8,0,0,0
ME,2015,9,25.6,10.6,0,0,0
ME,2015,10,18.9,7.8,775,0,0
ME,2015,10,14.4,6.7,0,0,0
ME,2015,11,8.3,-0.6000000000000001,5,76,76
ME,2015,11,8.9,-2.8,5,0,0
ME,2015,12,-2.8,-12.8,0,0,0
ME,2016,1,4.4,-1.1,0,0,152
ME,2016,1,3.3,-0.5,0,0,0
ME,2016,1,2.8,-1.1,0,0,102
ME,2016,1,5.0,-1.1,0,0,76
ME,2016,2,4.4,-3.9,0,0,102
ME,2016,2,3.9,-1.1,25,0,203
ME,2016,3,-3.9,-11.7,0,0,0
ME,2016,3,-0.6000000000000001,-18.3,196,0,51
ME,2016,3,9.4,-12.2,0,0,0
ME,2016,4,12.2,2.8,0,0,76
ME,2016,5,15.0,5.0,0,0,0
ME,2016,5,18.3,6.1,0,0,0
ME,2016,5,16.1,-0.6000000000000001,0,0,0
ME,2016,6,26.1,11.7,0,0,0
ME,2016,6,24.4,12.2,0,0,0
ME,2016,7,16.7,12.2,25,0,0
ME,2016,7,26.7,12.8,0,0,0
ME,2016,9,28.3,18.3,0,0,0
